pageid,title
9845,wawa suno lon ijo lili
3940,wawa tawa
1705,wawa tawa pi ijo suli
1769,wawa tawa suno sewi
2487,weka
2963,weka Metu
4241,weka pi kiwen wawa
1728,weka suno
1889,weka suno lon kon
2434,wile
1764,wile awen
9392,wile pi pali ala
3656,wile pi unpa noka
6623,wile pona
2610,wile sona
1687,wile tawa
2461,wile tawa suli
6621,wile unpa
6590,x
6592,y
6276,z
9287,Ä
9288,Ö
9289,Ü
9328,Þ
6272,ß
6601,ä
6603,ö
6605,ü
9260,Đ
6250,đ
1647,İstiklâl Marşı
9255,Ɓ
9258,Ɖ
9259,Ɗ
9261,Ȝ
6270,ȝ
6243,ɑ
6244,ɓ
6248,ɖ
6247,ɗ
1648,Государственный гимн Российской Федерации
9317,ஃ
9305,அ
9306,ஆ
9307,இ
9308,ஈ
9309,உ
9310,ஊ
9311,எ
9312,ஏ
9313,ஐ
9314,ஒ
9315,ஓ
9316,ஔ
9318,க்
9319,ங்
9320,ச்
9321,ஞ்
9322,ட்
9323,ண்
9324,த்
9325,ந்
6105,෴
9262,ẞ
4507,Ἀριστοτέλης
9253,Ɑ
5958,不漏洞拉
9304,ꙮ
5862,﷽
6815,𰻝
